iter	RMSE
111	0.009531929341
112	0.009531871197
113	0.00953053153
114	0.009525902543
115	0.00952345506
116	0.009516819556
117	0.009512898481
118	0.009506045064
119	0.009501579409
120	0.009470462287
121	0.009464642768
122	0.009462944895
123	0.009433523153
124	0.009429494846
125	0.009426259609
126	0.009422393007
127	0.009421715572
128	0.009417259507
129	0.009412481098
130	0.009410022159
131	0.009405889472
132	0.009395486989
133	0.009393824714
134	0.009393140034
135	0.009389961973
136	0.009384242604
137	0.009380658797
138	0.009378553292
139	0.009374668256
140	0.00937353367
141	0.009371085451
142	0.009365719802
143	0.00936057702
144	0.009354246199
145	0.009330593354
146	0.009326606681
147	0.009299055817
148	0.009295793698
149	0.009293499606
150	0.009288955721
151	0.009284533332
152	0.009283404073
153	0.009280253676
154	0.009278639101
155	0.009274605501
156	0.009273770502
157	0.009272989488
158	0.009267074799
159	0.009240644658
160	0.009232032786
161	0.009231071881
162	0.009226098987
163	0.009225217835
164	0.009224376109
165	0.009223639225
166	0.009215652005
167	0.009209757469
168	0.009209010348
169	0.009206711237
170	0.00920159251
171	0.009198227732
172	0.00918785896
173	0.00918384968
174	0.009182080983
175	0.009156355653
176	0.009132062748
177	0.009130120081
178	0.009125924346
179	0.009119816064
180	0.009112584358
181	0.009104717593
182	0.009101208954
183	0.009077372141
184	0.009076532079
185	0.009074729164
186	0.009067226011
187	0.009065737795
188	0.009043118575
189	0.009036326008
190	0.009034983069
191	0.009032916045
192	0.009032332845
193	0.009029447113
194	0.009028699781
195	0.009028008397
196	0.009023783514
197	0.009021098891
198	0.009019635864
199	0.00899777252
200	0.008992604699
201	0.008971545602
202	0.008965368297
203	0.008964751103
204	0.008963530417
205	0.008957949177
206	0.008953328259
207	0.008953000615
208	0.008950570618
209	0.008947703234
210	0.008947358283
211	0.008947032106
212	0.008940784127
213	0.008939280672
214	0.008934898807
215	0.008933750178
216	0.008927323796
217	0.008907335908
218	0.008902261994
219	0.008897677649
220	0.008895802697
221	0.008888945498
222	0.008885313274
223	0.008883948374
224	0.008878459321
225	0.008876070833
226	0.008872685011
227	0.008867414905
228	0.008865769832
229	0.008864671985
230	0.00884383598
231	0.008841750581
232	0.008837328498
233	0.008836307841
234	0.008834992825
235	0.008829093215
236	0.008823333158
237	0.008819159848
238	0.008814842032
239	0.0088112837
240	0.0088068072
241	0.008804302239
242	0.008801950978
243	0.008798148664
244	0.00879219724
245	0.008790341329
246	0.008789193313
247	0.008788090954
248	0.00878492099
249	0.00878100615
250	0.008780188081
251	0.008774078083
252	0.008770729077
253	0.008766920958
254	0.008765002835
255	0.008762867949
256	0.008761503351
257	0.008759520325
258	0.008758481545
259	0.008754331237
260	0.00875123184
261	0.008735658149
262	0.008734778524
263	0.008731219717
264	0.008728152852
265	0.008725396531
266	0.008724212342
267	0.008720749007
268	0.008718250917
269	0.0087171348
270	0.008713080866
271	0.008712426196
272	0.008711555197
273	0.008709321357
274	0.00869586428
275	0.008690996182
276	0.008688056487
277	0.008687484457
278	0.008686954997
279	0.008682197689
280	0.00866931198
281	0.008665459109
282	0.008657020522
283	0.008653874781
284	0.008653343828
285	0.008633749883
286	0.008631957158
287	0.008630365858
288	0.008628893268
289	0.008625714507
290	0.008623202248
291	0.008622378813
292	0.008619101453
293	0.008608859791
294	0.008603647729
295	0.008600769115
296	0.008596446535
297	0.008593795617
298	0.008590273035
299	0.008581059316
300	0.008576655508
301	0.008574029812
302	0.008570697542
303	0.008570240194
304	0.008568676108
305	0.008567275292
306	0.008564190635
307	0.00856242813
308	0.008559231345
309	0.008557535864
310	0.008554584279
311	0.008535901759
312	0.008516782643
313	0.008515220448
314	0.008512291915
315	0.008494483365
316	0.008492134822
317	0.008489734145
318	0.008489292025
319	0.008489039595
320	0.008483636243
321	0.008482875024
322	0.008474513777
323	0.008471244965
324	0.008470295037
325	0.008465894444
326	0.008464893113
327	0.008462599991
328	0.008462235265
329	0.008459933047
330	0.008459581812
331	0.008458277605
332	0.008456393662
333	0.0084526078
334	0.008451324187
335	0.008448124127
336	0.008447759975
337	0.008446237327
338	0.008444790866
339	0.008444048044
340	0.008442885121
341	0.008441555664
342	0.008440480312
343	0.008438290049
344	0.008437293076
345	0.00843534822
346	0.008432392673
347	0.008414453528
348	0.008397754774
349	0.008394451085
350	0.008393040468
351	0.008392112486
352	0.008391118378
353	0.008389657758
354	0.008388630887
355	0.008387917154
356	0.008387204818
357	0.008386259174
358	0.008381431303
359	0.00836561595
360	0.008363543291
361	0.008360337858
362	0.00835769819
363	0.008355090709
364	0.008353438306
365	0.008352614644
366	0.008347951965
367	0.008347501145
368	0.008346665374
369	0.008346374815
370	0.008344913003
371	0.00834417549
372	0.008343487808
373	0.0083431728
374	0.008341830854
375	0.008341216262
376	0.008340721103
377	0.008337926655
378	0.008337175913
379	0.008334561959
380	0.008318040243
381	0.008312165205
382	0.008311697964
383	0.008309247537
384	0.008309030539
385	0.008308686786
386	0.0083067591
387	0.008291366688
388	0.008289438651
389	0.008288100376
390	0.008283796826
391	0.008267284987
392	0.008265201923
393	0.008263719652
394	0.008248737658
395	0.008247407426
396	0.008246667987
397	0.008245267028
398	0.008243303602
399	0.008242879932
400	0.008239329776
401	0.008226498036
402	0.008224996965
403	0.00822388683
404	0.008223029544
405	0.008222162379
406	0.008221758968
407	0.008219335044
408	0.008203796954
409	0.008189128432
410	0.0081752819
411	0.008170815128
412	0.008169644581
413	0.008161380383
414	0.00816011048
415	0.008158305722
416	0.008150729665
417	0.008150297066
418	0.00814867648
419	0.008142763112
420	0.008142188294
421	0.008141745111
422	0.008139803856
423	0.008139148526
424	0.008137829154
425	0.008136823354
426	0.008136658595
427	0.008136370227
428	0.008136035427
429	0.008134980255
430	0.008134707859
431	0.008134343844
432	0.008131849836
433	0.008118719702
434	0.008115007964
435	0.008114374661
436	0.008113243823
437	0.008112515289
438	0.008111582319
439	0.008110993638
440	0.008110551428
441	0.008109542304
442	0.008109013237
443	0.008108609092
444	0.008106434551
445	0.008105130004
446	0.008104802814
447	0.008103352954
448	0.008102164609
449	0.008099890424
450	0.008099376945
451	0.008086962423
452	0.008083479622
453	0.008071752775
454	0.008067569095
455	0.008066637918
456	0.008066229808
457	0.008060394954
458	0.008058543
459	0.008058143845
460	0.008057845194
461	0.0080554044
462	0.008054235845
463	0.008052815363
464	0.00804952255
465	0.008049026276
466	0.008048471818
467	0.008046995651
468	0.008035900478
469	0.008034810925
470	0.008034106631
471	0.008028525592
472	0.008026388948
473	0.008026026016
474	0.008025521129
475	0.008024240018
476	0.008023954181
477	0.008023696787
478	0.008021809439
479	0.008020408558
480	0.008019929272
481	0.008016910318
482	0.008016439459
483	0.008014696957
484	0.008007608221
485	0.008004423516
486	0.008004155015
487	0.008003231773
488	0.008002655083
489	0.008002298099
490	0.007988198019
491	0.007987942419
492	0.007982601
493	0.007981587113
494	0.007980575527
495	0.00798022901
496	0.007978482977
497	0.007977565107
498	0.007974945868
499	0.007974482777
500	0.00796934469
501	0.007968030581
502	0.007962747095
503	0.007962145025
504	0.007961748859
505	0.007958771845
506	0.007958530588
507	0.007958159413
508	0.007953202809
509	0.007951947315
510	0.007951186718
511	0.00794828314
512	0.007946993221
513	0.007942023324
514	0.007939436408
515	0.007938308286
516	0.007927945259
517	0.007927524137
518	0.007927244497
519	0.007926958642
520	0.007913695092
521	0.007911299206
522	0.007911068056
523	0.007910634968
524	0.007905983977
525	0.007904671317
526	0.007902073057
527	0.007901854111
528	0.007900350574
529	0.007899940938
530	0.007899653205
531	0.007899445131
532	0.007894983988
533	0.007893761605
534	0.007893375536
535	0.007890165614
536	0.007888107007
537	0.007887748131
538	0.007886554894
539	0.007886209257
540	0.007885758166
541	0.007885444198
542	0.007885147485
543	0.00788477092
544	0.007880469028
545	0.007879888778
546	0.007867482643
547	0.007858409817
548	0.007856560124
549	0.007856267912
550	0.007856002755
551	0.007854899652
552	0.007854681353
553	0.007853628663
554	0.007852940972
555	0.007852666817
556	0.007851934136
557	0.007847945145
558	0.007845575068
559	0.007845500821
560	0.007845216145
561	0.007845017753
562	0.007843915589
563	0.007843733895
564	0.007839875542
565	0.007836155837
566	0.007835609693
567	0.007833341734
568	0.007829735148
569	0.007827789253
570	0.007825256698
571	0.007823179175
572	0.007821971368
573	0.007821392494
574	0.0078198853
575	0.007819655574
576	0.007818297992
577	0.007817119553
578	0.007816929395
579	0.007815457802
580	0.007809549803
581	0.007809512611
582	0.007806000791
583	0.007802619967
584	0.007802438944
585	0.007802201497
586	0.007802028844
587	0.007801956047
588	0.007801791173
589	0.007800547349
590	0.007798983604
591	0.007795764246
592	0.007794812024
593	0.007794337107
594	0.007791841214
595	0.007791824837
596	0.007791669294
597	0.007791520523
598	0.007790345928
599	0.007789289376
600	0.007788948159
601	0.007788305682
602	0.007787388947
603	0.007786867849
604	0.007785903813
605	0.007785889789
606	0.007781802474
607	0.007780719694
608	0.007780210285
609	0.007779736268
610	0.007778743339
611	0.00777559108
612	0.00776829402
613	0.00776446678
614	0.00776247196
615	0.00776148868
616	0.00776056968
617	0.007760177167
618	0.007758845755
619	0.007757142866
620	0.007751943934
621	0.007750396754
622	0.007750187491
623	0.007745280907
624	0.007740648037
625	0.007740503472
626	0.007736125863
627	0.00773323567
628	0.007729204669
629	0.007728787169
630	0.007725193064
631	0.007721382003
632	0.00771948763
633	0.00771587542
634	0.007715739284
635	0.007714004718
636	0.00771387405
637	0.007710503684
638	0.007710378154
639	0.00771018444
640	0.007709742633
641	0.007706199181
642	0.007702861368
643	0.007701168682
644	0.00770075354
645	0.007698947988
646	0.007696991625
647	0.007693714319
648	0.007693461469
649	0.00769064948
650	0.007678881326
651	0.007678352468
652	0.00767525464
653	0.00767475156
654	0.007671871462
655	0.007668828285
656	0.007665954308
657	0.007665713313
658	0.007664777863
659	0.007663893892
660	0.007662800123
661	0.007662378401
662	0.007659254106
663	0.007659025109
664	0.00765712326
665	0.007655488738
666	0.007655442343
667	0.007650947308
668	0.007649055531
669	0.007643948337
670	0.007643753614
671	0.007640917456
672	0.007638522627
673	0.007636214091
674	0.007631602237
675	0.007630699172
676	0.007627557475
677	0.007625635181
678	0.007625609913
679	0.007622713149
680	0.007620779904
681	0.007620431735
682	0.007620060564
683	0.007617993605
684	0.007616984386
685	0.007616182087
686	0.007614968064
687	0.007614716325
688	0.007614675869
689	0.007614033022
690	0.007611778072
691	0.007608674933
692	0.007597616806
693	0.007596582923
694	0.00759469537
695	0.007592743052
696	0.007591374352
697	0.007588677109
698	0.007588394816
699	0.007578079627
700	0.007577126891
701	0.007574576632
702	0.007571896041
703	0.007570919633
704	0.007570345725
705	0.007566525055
706	0.007563879114
707	0.007561436316
708	0.007557372153
709	0.007556537101
710	0.007554040823
711	0.007553811797
712	0.00755194325
713	0.007550054022
714	0.0075476836
715	0.007547544034
716	0.007547326194
717	0.007546842411
718	0.00754476185
719	0.007542532849
720	0.007540628716
721	0.007538424242
722	0.007537375373
723	0.007537005797
724	0.007534390444
725	0.007531969584
726	0.00753171743
727	0.00753151082
728	0.007530430786
729	0.007529918879
730	0.007529843312
731	0.007529122662
732	0.007525660352
733	0.007523916357
734	0.007520629966
735	0.007520487705
736	0.007519998956
737	0.00751915938
738	0.007518047344
739	0.00751797864
740	0.007517784087
741	0.007517102807
742	0.00751372889
743	0.007510739265
744	0.007510565946
745	0.007509583438
746	0.007508687436
747	0.007498990169
748	0.007498132187
749	0.007498065669
750	0.007497981112
751	0.007497555462
752	0.007497437982
753	0.007497361098
754	0.007497193614
755	0.007495574252
756	0.007494575669
757	0.007494514779
758	0.007494355754
759	0.007494209024
760	0.007492237253
761	0.007489814512
762	0.007488808942
763	0.007487480247
764	0.007487210854
765	0.007487023857
766	0.007486815288
767	0.007483430056
768	0.007483127219
769	0.007480386996
770	0.007478741013
771	0.007477549372
772	0.00747469669
773	0.007474060727
774	0.007473484357
775	0.007472093092
776	0.007471489827
777	0.007471385039
778	0.007471152299
779	0.007470445043
780	0.007470211938
781	0.007469968705
782	0.007469756489
783	0.007469546007
784	0.007467257182
785	0.007467002825
786	0.007466818477
787	0.007464610043
788	0.007463760615
789	0.007461779526
790	0.007460298474
791	0.007460268937
792	0.007460218345
793	0.00746014182
794	0.007460101813
795	0.007456713953
796	0.007454988489
797	0.007453856503
798	0.007451535708
799	0.007449799361
800	0.007448824736
801	0.00744881528
802	0.007448478853
803	0.007448469614
804	0.00744846396
805	0.00744828194
806	0.007448040071
807	0.007446408591
808	0.007446015417
809	0.007445486165
810	0.00744467579
811	0.007443149834
812	0.007440173676
813	0.00743734648
814	0.007436421311
815	0.00743412604
816	0.007432885433
817	0.007432713345
818	0.007432345326
819	0.007431696789
820	0.007428218033
821	0.00742716417
822	0.007424458813
823	0.007423799158
824	0.007423319752
825	0.007422073924
826	0.007421213459
827	0.007420730462
828	0.007418648899
829	0.007418055438
830	0.007417427002
831	0.00741499783
832	0.007414125018
833	0.007410955884
834	0.007409876344
835	0.007409016326
836	0.007406730778
837	0.0074067107
838	0.007406691568
839	0.007406673332
840	0.007404555131
841	0.007404548141
842	0.007404450977
843	0.007403682654
844	0.007403674594
845	0.007401454913
846	0.00740092213
847	0.00740014899
848	0.007399691736
849	0.007399513056
850	0.007399503601
851	0.007398732515
852	0.00739742228
853	0.007397414726
854	0.007395043398
855	0.007395035836
856	0.007394880596
857	0.007394781829
858	0.007394619405
859	0.007392621982
860	0.007390150479
861	0.00738914581
862	0.007388420431
863	0.007388162746
864	0.007386964495
865	0.00738647746
866	0.007386314648
867	0.007385445907
868	0.007385439246
869	0.007385432109
870	0.007384620653
871	0.007384473391
872	0.007383305391
873	0.007383298677
874	0.007382362604
875	0.007382337064
876	0.007382188688
877	0.00738216502
878	0.007381783373
879	0.007379031262
880	0.007378586734
881	0.007378581483
882	0.007378576489
883	0.007378157743
884	0.007377267822
885	0.007377263092
886	0.007376580495
887	0.007376490736
888	0.007376416244
889	0.007374467575
890	0.007374394405
891	0.007373972975
892	0.007373906768
893	0.0073736677
894	0.007371800167
895	0.007371720718
896	0.00737171471
897	0.007370033583
898	0.007370022147
899	0.007368523071
900	0.007368341972
901	0.007367132444
902	0.007366973868
903	0.007366969299
904	0.007366964791
905	0.007366815183
906	0.007365417053
907	0.007363904956
908	0.007363762619
909	0.007361319939
910	0.007360068088
911	0.007356900039
912	0.007355365063
913	0.007354787739
914	0.007354182588
915	0.007352991453
916	0.007350594039
917	0.007349423219
918	0.007347266336
919	0.007346686572
920	0.007346239523
921	0.007343287447
922	0.007342249346
923	0.007340206672
924	0.00733848855
925	0.007338382904
926	0.007336737619
927	0.007335760368
928	0.00733559277
929	0.007335456781
930	0.007334439837
931	0.007334309652
932	0.00733163051
933	0.007329429707
934	0.00732930507
935	0.007328521178
936	0.007327131591
937	0.007326542522
938	0.007324810346
939	0.007322932719
940	0.007321741799
941	0.0073213768
942	0.007320979039
943	0.007318448202
944	0.007316276119
945	0.007313766126
946	0.007312572898
947	0.007311870631
948	0.007311378141
949	0.00731070013
950	0.007308625816
951	0.007300403487
952	0.007298307873
953	0.007297151185
954	0.007297146964
955	0.007297067909
956	0.007296107062
957	0.007293980064
958	0.007292391083
959	0.00729072534
960	0.007289769024
961	0.007289695335
962	0.007288834287
963	0.007288829842
964	0.007288412938
965	0.007288094789
966	0.00728616151
967	0.00728355062
968	0.007282392462
969	0.007281831458
970	0.007281315249
971	0.007280839648
972	0.007280492518
973	0.00728016832
974	0.00727963212
975	0.007279618244
976	0.007278505406
977	0.007277984971
978	0.007276357662
979	0.007273903988
980	0.00727210849
981	0.007270699348
982	0.00726887916
983	0.007268465887
984	0.007267631063
985	0.007267525704
986	0.007266841223
987	0.007266445213
988	0.007265812242
989	0.007265221533
990	0.007265177256
991	0.007265084885
992	0.007264150341
993	0.007263938003
994	0.007263925088
995	0.007263745831
996	0.007263575793
997	0.007262708015
998	0.007260457395
999	0.00725807997
